image_id,image_file,pts_file,dataset_type,train_type,face_rect_x1,face_rect_y1,face_rect_x2,face_rect_y2,landmarks_in_bbox
237815567_2,237815567_2.jpg,237815567_2.pts,300W,train,1461.0,1039.0,1709.0,791.0,68.0
237815567_3,237815567_3.jpg,237815567_3.pts,300W,train,595.0,1422.0,951.0,1066.0,68.0
237815567_4,237815567_4.jpg,237815567_4.pts,300W,train,908.0,483.0,1205.0,186.0,68.0
2379148673_1,2379148673_1.jpg,2379148673_1.pts,300W,train,-47.0,846.0,691.0,107.0,68.0
238277879_1,238277879_1.jpg,238277879_1.pts,300W,train,-80.0,1375.0,1197.0,97.0,68.0
2382895882_1,2382895882_1.jpg,2382895882_1.pts,300W,train,524.0,2364.0,2364.0,524.0,68.0
2384712054_1,2384712054_1.jpg,2384712054_1.pts,300W,train,131.0,747.0,747.0,131.0,68.0
2385498145_1,2385498145_1.jpg,2385498145_1.pts,300W,train,260.0,1000.0,999.0,261.0,68.0
2385650791_1,2385650791_1.jpg,2385650791_1.pts,300W,train,302.0,919.0,918.0,302.0,68.0
2385787457_1,2385787457_1.jpg,2385787457_1.pts,300W,train,169.0,2071.0,2377.0,-138.0,68.0
2385787737_1,2385787737_1.jpg,2385787737_1.pts,300W,train,524.0,1981.0,2364.0,141.0,68.0
2385871165_1,2385871165_1.jpg,2385871165_1.pts,300W,train,37.0,623.0,551.0,109.0,68.0
2385951266_1,2385951266_1.jpg,2385951266_1.pts,300W,train,-138.0,2071.0,2070.0,-138.0,68.0
2386587221_1,2386587221_1.jpg,2386587221_1.pts,300W,train,-39.0,662.0,576.0,46.0,68.0
2386611784_1,2386611784_1.jpg,2386611784_1.pts,300W,train,374.0,1077.0,1262.0,190.0,68.0
2386704064_1,2386704064_1.jpg,2386704064_1.pts,300W,train,259.0,662.0,875.0,46.0,68.0
2386722927_1,2386722927_1.jpg,2386722927_1.pts,300W,train,140.0,1981.0,1980.0,141.0,68.0
2386722927_2,2386722927_2.jpg,2386722927_2.pts,300W,train,259.0,876.0,875.0,260.0,68.0
2388603859_1,2388603859_1.jpg,2388603859_1.pts,300W,train,312.0,1201.0,1200.0,313.0,68.0
2389197606_5,2389197606_5.jpg,2389197606_5.pts,300W,train,215.0,730.0,729.0,216.0,68.0
2389790920_1,2389790920_1.jpg,2389790920_1.pts,300W,train,-82.0,662.0,533.0,46.0,68.0
2392075438_1,2392075438_1.jpg,2392075438_1.pts,300W,train,908.0,813.0,1205.0,517.0,68.0
2392075438_2,2392075438_2.jpg,2392075438_2.pts,300W,train,1611.0,828.0,1966.0,472.0,68.0
2392191492_1,2392191492_1.jpg,2392191492_1.pts,300W,train,524.0,2364.0,2364.0,524.0,68.0
2393479404_1,2393479404_1.jpg,2393479404_1.pts,300W,train,88.0,576.0,704.0,-39.0,68.0
2393607229_1,2393607229_1.jpg,2393607229_1.pts,300W,train,215.0,730.0,729.0,216.0,68.0
2394089614_1,2394089614_1.jpg,2394089614_1.pts,300W,train,-33.0,551.0,480.0,37.0,68.0
2394310531_1,2394310531_1.jpg,2394310531_1.pts,300W,train,302.0,1367.0,1366.0,302.0,68.0
2396310433_1,2396310433_1.jpg,2396310433_1.pts,300W,train,-150.0,516.0,418.0,2.0,68.0
2397008230_1,2397008230_1.jpg,2397008230_1.pts,300W,train,37.0,420.0,551.0,-151.0,68.0
2397575379_1,2397575379_1.jpg,2397575379_1.pts,300W,train,540.0,1730.0,1818.0,452.0,68.0
2397581549_1,2397581549_1.jpg,2397581549_1.pts,300W,train,650.0,2109.0,2492.0,267.0,68.0
2397586201_2,2397586201_2.jpg,2397586201_2.pts,300W,train,414.0,1103.0,1154.0,363.0,68.0
2397597303_1,2397597303_1.jpg,2397597303_1.pts,300W,train,755.0,1969.0,2288.0,436.0,68.0
2397601939_1,2397601939_1.jpg,2397601939_1.pts,300W,train,302.0,1367.0,1366.0,302.0,68.0
2397887915_1,2397887915_1.jpg,2397887915_1.pts,300W,train,312.0,1201.0,1200.0,313.0,68.0
2397891505_1,2397891505_1.jpg,2397891505_1.pts,300W,train,216.0,747.0,833.0,131.0,68.0
2397891757_1,2397891757_1.jpg,2397891757_1.pts,300W,train,376.0,1145.0,1440.0,80.0,68.0
2397893035_1,2397893035_1.jpg,2397893035_1.pts,300W,train,436.0,1262.0,1323.0,375.0,68.0
2397897525_1,2397897525_1.jpg,2397897525_1.pts,300W,train,466.0,1000.0,1205.0,261.0,68.0
2397898535_1,2397898535_1.jpg,2397898535_1.pts,300W,train,598.0,1367.0,1662.0,302.0,68.0
2397899047_1,2397899047_1.jpg,2397899047_1.pts,300W,train,15.0,2531.0,2223.0,321.0,68.0
2398411262_1,2398411262_1.jpg,2398411262_1.pts,300W,train,648.0,2076.0,2182.0,542.0,68.0
2398422506_1,2398422506_1.jpg,2398422506_1.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
2398422506_3,2398422506_3.jpg,2398422506_3.pts,300W,train,216.0,790.0,833.0,174.0,68.0
2398426982_1,2398426982_1.jpg,2398426982_1.pts,300W,train,396.0,1853.0,2236.0,13.0,68.0
2398691129_1,2398691129_1.jpg,2398691129_1.pts,300W,train,396.0,1981.0,2236.0,141.0,68.0
2398716782_1,2398716782_1.jpg,2398716782_1.pts,300W,train,374.0,1262.0,1262.0,375.0,68.0
2398718412_1,2398718412_1.jpg,2398718412_1.pts,300W,train,345.0,919.0,961.0,302.0,68.0
2398723600_1,2398723600_1.jpg,2398723600_1.pts,300W,train,222.0,2076.0,1756.0,542.0,68.0
2398724424_1,2398724424_1.jpg,2398724424_1.pts,300W,train,260.0,1000.0,999.0,261.0,68.0
2398724830_1,2398724830_1.jpg,2398724830_1.pts,300W,train,96.0,1552.0,1374.0,274.0,68.0
2398725148_1,2398725148_1.jpg,2398725148_1.pts,300W,train,15.0,2377.0,2223.0,169.0,68.0
2398726534_1,2398726534_1.jpg,2398726534_1.pts,300W,train,542.0,1756.0,2075.0,223.0,68.0
240001815_1,240001815_1.jpg,240001815_1.pts,300W,train,-47.0,604.0,691.0,-215.0,68.0
2401967202_1,2401967202_1.jpg,2401967202_1.pts,300W,train,158.0,1000.0,897.0,261.0,68.0
2402052185_2,2402052185_2.jpg,2402052185_2.pts,300W,train,259.0,790.0,875.0,174.0,68.0
2402052185_3,2402052185_3.jpg,2402052185_3.pts,300W,train,174.0,790.0,790.0,174.0,68.0
2402251921_1,2402251921_1.jpg,2402251921_1.pts,300W,train,363.0,1286.0,1640.0,8.0,68.0
240281904_1,240281904_1.jpg,240281904_1.pts,300W,train,228.0,1293.0,1292.0,228.0,68.0
240281904_2,240281904_2.jpg,240281904_2.pts,300W,train,312.0,1000.0,1051.0,261.0,68.0
240281904_3,240281904_3.jpg,240281904_3.pts,300W,train,259.0,876.0,875.0,260.0,68.0
2404040793_1,2404040793_1.jpg,2404040793_1.pts,300W,train,88.0,790.0,704.0,174.0,68.0
2404966827_1,2404966827_1.jpg,2404966827_1.pts,300W,train,755.0,1969.0,2288.0,436.0,68.0
2404969301_1,2404969301_1.jpg,2404969301_1.pts,300W,train,396.0,2109.0,2236.0,267.0,68.0
2405521888_2,2405521888_2.jpg,2405521888_2.pts,300W,train,-80.0,1552.0,1197.0,274.0,68.0
2405801774_1,2405801774_1.jpg,2405801774_1.pts,300W,train,322.0,2224.0,2530.0,16.0,68.0
2406130609_1,2406130609_1.jpg,2406130609_1.pts,300W,train,8.0,1552.0,1285.0,274.0,68.0
2406435030_1,2406435030_1.jpg,2406435030_1.pts,300W,train,55.0,846.0,794.0,107.0,68.0
2406586388_1,2406586388_1.jpg,2406586388_1.pts,300W,train,1499.0,516.0,2013.0,2.0,68.0
2406586388_2,2406586388_2.jpg,2406586388_2.pts,300W,train,143.0,851.0,349.0,645.0,68.0
2406586388_3,2406586388_3.jpg,2406586388_3.pts,300W,train,601.0,815.0,849.0,567.0,68.0
2407195618_1,2407195618_1.jpg,2407195618_1.pts,300W,train,19.0,3036.0,2668.0,387.0,68.0
2407746151_1,2407746151_1.jpg,2407746151_1.pts,300W,train,451.0,1463.0,1729.0,186.0,68.0
2407771006_1,2407771006_1.jpg,2407771006_1.pts,300W,train,-39.0,533.0,576.0,-82.0,68.0
2408549321_1,2408549321_1.jpg,2408549321_1.pts,300W,train,524.0,1515.0,1588.0,450.0,68.0
2408609508_1,2408609508_1.jpg,2408609508_1.pts,300W,train,45.0,833.0,661.0,217.0,68.0
2409386512_1,2409386512_1.jpg,2409386512_1.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
2410521422_1,2410521422_1.jpg,2410521422_1.pts,300W,train,436.0,1262.0,1323.0,375.0,68.0
2410522334_1,2410522334_1.jpg,2410522334_1.pts,300W,train,755.0,1650.0,2288.0,117.0,68.0
2411561802_1,2411561802_1.jpg,2411561802_1.pts,300W,train,524.0,2236.0,2364.0,396.0,68.0
2411620252_1,2411620252_1.jpg,2411620252_1.pts,300W,train,312.0,1077.0,1200.0,190.0,68.0
2414792473_1,2414792473_1.jpg,2414792473_1.pts,300W,train,-1377.0,3579.0,2863.0,-236.0,68.0
2415425614_1,2415425614_1.jpg,2415425614_1.pts,300W,train,88.0,790.0,704.0,174.0,68.0
241618266_1,241618266_1.jpg,241618266_1.pts,300W,train,216.0,790.0,833.0,174.0,68.0
2416254762_1,2416254762_1.jpg,2416254762_1.pts,300W,train,215.0,551.0,729.0,37.0,68.0
2416614295_1,2416614295_1.jpg,2416614295_1.pts,300W,train,-98.0,795.0,640.0,55.0,68.0
2417212918_1,2417212918_1.jpg,2417212918_1.pts,300W,train,550.0,884.0,798.0,636.0,68.0
2417212918_2,2417212918_2.jpg,2417212918_2.pts,300W,train,990.0,1330.0,1162.0,1158.0,68.0
2417212918_3,2417212918_3.jpg,2417212918_3.pts,300W,train,1422.0,968.0,1566.0,826.0,68.0
2417212918_5,2417212918_5.jpg,2417212918_5.pts,300W,train,2109.0,1049.0,2253.0,905.0,68.0
2417379685_1,2417379685_1.jpg,2417379685_1.pts,300W,train,-47.0,1000.0,691.0,261.0,68.0
2418314368_1,2418314368_1.jpg,2418314368_1.pts,300W,train,363.0,1552.0,1640.0,274.0,68.0
2419189561_1,2419189561_1.jpg,2419189561_1.pts,300W,train,-98.0,743.0,640.0,4.0,68.0
2419679570_1,2419679570_1.jpg,2419679570_1.pts,300W,train,-56.0,1201.0,830.0,313.0,68.0
2420857139_1,2420857139_1.jpg,2420857139_1.pts,300W,train,73.0,623.0,587.0,109.0,68.0
2421145346_1,2421145346_1.jpg,2421145346_1.pts,300W,train,782.0,2991.0,2990.0,783.0,68.0
2421887901_1,2421887901_1.jpg,2421887901_1.pts,300W,train,251.0,1077.0,1138.0,190.0,68.0
2422195369_1,2422195369_1.jpg,2422195369_1.pts,300W,train,451.0,1818.0,1729.0,541.0,68.0
2423457662_1,2423457662_1.jpg,2423457662_1.pts,300W,train,209.0,897.0,948.0,158.0,68.0
2423457666_1,2423457666_1.jpg,2423457666_1.pts,300W,train,80.0,1367.0,1145.0,302.0,68.0
2425505427_1,2425505427_1.jpg,2425505427_1.pts,300W,train,189.0,1201.0,1077.0,313.0,68.0
2425803315_1,2425803315_1.jpg,2425803315_1.pts,300W,train,260.0,949.0,999.0,209.0,68.0
2426066823_1,2426066823_1.jpg,2426066823_1.pts,300W,train,144.0,658.0,658.0,144.0,68.0
2426631349_1,2426631349_1.jpg,2426631349_1.pts,300W,train,30.0,608.0,459.0,179.0,68.0
2426747542_1,2426747542_1.jpg,2426747542_1.pts,300W,train,3.0,795.0,743.0,55.0,68.0
2428008911_1,2428008911_1.jpg,2428008911_1.pts,300W,train,260.0,1000.0,999.0,261.0,68.0
2428008923_1,2428008923_1.jpg,2428008923_1.pts,300W,train,251.0,892.0,1138.0,5.0,68.0
2430537397_1,2430537397_1.jpg,2430537397_1.pts,300W,train,88.0,576.0,704.0,-39.0,68.0
2430537549_1,2430537549_1.jpg,2430537549_1.pts,300W,train,2.0,662.0,619.0,46.0,68.0
2430664591_1,2430664591_1.jpg,2430664591_1.pts,300W,train,268.0,2492.0,2108.0,652.0,68.0
243100792_1,243100792_1.jpg,243100792_1.pts,300W,train,-67.0,997.0,997.0,-66.0,68.0
243214217_1,243214217_1.jpg,243214217_1.pts,300W,train,376.0,1441.0,1440.0,376.0,68.0
2432280344_1,2432280344_1.jpg,2432280344_1.pts,300W,train,312.0,1000.0,1051.0,261.0,68.0
243232372_1,243232372_1.jpg,243232372_1.pts,300W,train,216.0,705.0,833.0,88.0,68.0
243232376_1,243232376_1.jpg,243232376_1.pts,300W,train,3.0,743.0,743.0,4.0,68.0
2432515626_1,2432515626_1.jpg,2432515626_1.pts,300W,train,180.0,623.0,694.0,109.0,68.0
2432854845_1,2432854845_1.jpg,2432854845_1.pts,300W,train,116.0,1969.0,1649.0,436.0,68.0
2433671054_1,2433671054_1.jpg,2433671054_1.pts,300W,train,396.0,1725.0,2236.0,-115.0,68.0
2434739044_1,2434739044_1.jpg,2434739044_1.pts,300W,train,-28.0,608.0,399.0,179.0,68.0
2436151978_1,2436151978_1.jpg,2436151978_1.pts,300W,train,215.0,694.0,729.0,180.0,68.0
2436151978_3,2436151978_3.jpg,2436151978_3.pts,300W,train,322.0,765.0,836.0,251.0,68.0
2436720309_1,2436720309_1.jpg,2436720309_1.pts,300W,train,292.0,3314.0,4108.0,-501.0,68.0
2437352849_1,2437352849_1.jpg,2437352849_1.pts,300W,train,524.0,1853.0,2364.0,13.0,68.0
2437510272_1,2437510272_1.jpg,2437510272_1.pts,300W,train,80.0,1367.0,1145.0,302.0,68.0
2437565214_1,2437565214_1.jpg,2437565214_1.pts,300W,train,396.0,1981.0,2236.0,141.0,68.0
243759437_1,243759437_1.jpg,243759437_1.pts,300W,train,6.0,871.0,1071.0,-310.0,68.0
2437602091_1,2437602091_1.jpg,2437602091_1.pts,300W,train,-150.0,516.0,418.0,2.0,68.0
243761838_1,243761838_1.jpg,243761838_1.pts,300W,train,174.0,662.0,790.0,46.0,68.0
2437904540_1,2437904540_1.jpg,2437904540_1.pts,300W,train,216.0,790.0,833.0,174.0,68.0
2439679146_1,2439679146_1.jpg,2439679146_1.pts,300W,train,524.0,1589.0,1588.0,524.0,68.0
2439889861_1,2439889861_1.jpg,2439889861_1.pts,300W,train,144.0,658.0,658.0,144.0,68.0
2439910346_1,2439910346_1.jpg,2439910346_1.pts,300W,train,180.0,623.0,694.0,109.0,68.0
2441411300_1,2441411300_1.jpg,2441411300_1.pts,300W,train,648.0,2182.0,2182.0,649.0,68.0
2441861132_1,2441861132_1.jpg,2441861132_1.pts,300W,train,149.0,578.0,578.0,150.0,68.0
2442107375_1,2442107375_1.jpg,2442107375_1.pts,300W,train,55.0,949.0,794.0,209.0,68.0
2442576256_1,2442576256_1.jpg,2442576256_1.pts,300W,train,-202.0,1256.0,1330.0,-447.0,68.0
2442731862_1,2442731862_1.jpg,2442731862_1.pts,300W,train,376.0,997.0,1440.0,-66.0,68.0
2442933686_1,2442933686_1.jpg,2442933686_1.pts,300W,train,216.0,747.0,833.0,131.0,68.0
2446496284_2,2446496284_2.jpg,2446496284_2.pts,300W,train,363.0,1103.0,1102.0,363.0,68.0
2447154353_1,2447154353_1.jpg,2447154353_1.pts,300W,train,131.0,533.0,747.0,-82.0,68.0
2447989452_1,2447989452_1.jpg,2447989452_1.pts,300W,train,180.0,658.0,694.0,144.0,68.0
2449151024_1,2449151024_1.jpg,2449151024_1.pts,300W,train,629.0,1907.0,1907.0,629.0,68.0
2449151024_2,2449151024_2.jpg,2449151024_2.pts,300W,train,648.0,1863.0,2182.0,329.0,68.0
2449179046_1,2449179046_1.jpg,2449179046_1.pts,300W,train,329.0,2076.0,1862.0,542.0,68.0
2449594436_1,2449594436_1.jpg,2449594436_1.pts,300W,train,260.0,897.0,999.0,158.0,68.0
2449764454_1,2449764454_1.jpg,2449764454_1.pts,300W,train,-82.0,619.0,533.0,3.0,68.0
2450984791_1,2450984791_1.jpg,2450984791_1.pts,300W,train,363.0,1000.0,1102.0,261.0,68.0
2451065225_1,2451065225_1.jpg,2451065225_1.pts,300W,train,100.0,407.0,456.0,51.0,68.0
2453927669_1,2453927669_1.jpg,2453927669_1.pts,300W,train,-169.0,1108.0,1108.0,-168.0,68.0
2454607429_1,2454607429_1.jpg,2454607429_1.pts,300W,train,268.0,2492.0,2108.0,652.0,68.0
245801293_1,245801293_1.jpg,245801293_1.pts,300W,train,-243.0,1853.0,1597.0,13.0,68.0
2458204984_1,2458204984_1.jpg,2458204984_1.pts,300W,train,180.0,658.0,694.0,144.0,68.0
245871800_1,245871800_1.jpg,245871800_1.pts,300W,train,-39.0,504.0,576.0,-180.0,68.0
245873250_1,245873250_1.jpg,245873250_1.pts,300W,train,37.0,480.0,551.0,-33.0,68.0
2461725904_1,2461725904_1.jpg,2461725904_1.pts,300W,train,45.0,876.0,661.0,260.0,68.0
2465033947_1,2465033947_1.jpg,2465033947_1.pts,300W,train,302.0,1071.0,1366.0,6.0,68.0
2465123535_1,2465123535_1.jpg,2465123535_1.pts,300W,train,27.0,3314.0,3843.0,-501.0,68.0
2466353526_1,2466353526_1.jpg,2466353526_1.pts,300W,train,648.0,1969.0,2182.0,436.0,68.0
2472784229_1,2472784229_1.jpg,2472784229_1.pts,300W,train,650.0,2109.0,2492.0,267.0,68.0
24729177_1,24729177_1.jpg,24729177_1.pts,300W,train,-82.0,705.0,533.0,88.0,68.0
2474157761_1,2474157761_1.jpg,2474157761_1.pts,300W,train,540.0,1375.0,1818.0,97.0,68.0
2476555449_1,2476555449_1.jpg,2476555449_1.pts,300W,train,312.0,1000.0,1051.0,261.0,68.0
2477515529_1,2477515529_1.jpg,2477515529_1.pts,300W,train,598.0,923.0,1662.0,-140.0,68.0
2477515529_3,2477515529_3.jpg,2477515529_3.pts,300W,train,559.0,1324.0,1447.0,436.0,68.0
2477698161_1,2477698161_1.jpg,2477698161_1.pts,300W,train,131.0,876.0,747.0,260.0,68.0
2477958141_1,2477958141_1.jpg,2477958141_1.pts,300W,train,158.0,897.0,897.0,158.0,68.0
2477958141_2,2477958141_2.jpg,2477958141_2.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
2478571096_1,2478571096_1.jpg,2478571096_1.pts,300W,train,209.0,667.0,637.0,239.0,68.0
24795717_1,24795717_1.jpg,24795717_1.pts,300W,train,533.0,334.0,780.0,86.0,68.0
24795717_2,24795717_2.jpg,24795717_2.pts,300W,train,386.0,349.0,592.0,143.0,68.0
24795717_3,24795717_3.jpg,24795717_3.pts,300W,train,157.0,320.0,363.0,114.0,68.0
2480602910_1,2480602910_1.jpg,2480602910_1.pts,300W,train,650.0,2109.0,2492.0,267.0,68.0
248255433_1,248255433_1.jpg,248255433_1.pts,300W,train,-33.0,587.0,480.0,73.0,68.0
2483653127_1,2483653127_1.jpg,2483653127_1.pts,300W,train,450.0,1515.0,1514.0,450.0,68.0
2484463018_1,2484463018_1.jpg,2484463018_1.pts,300W,train,718.0,1463.0,1995.0,186.0,68.0
2485495082_1,2485495082_1.jpg,2485495082_1.pts,300W,train,629.0,1818.0,1907.0,541.0,68.0
2487307260_1,2487307260_1.jpg,2487307260_1.pts,300W,train,376.0,1441.0,1440.0,376.0,68.0
2488100923_1,2488100923_1.jpg,2488100923_1.pts,300W,train,934.0,2531.0,3144.0,321.0,68.0
2488505181_1,2488505181_1.jpg,2488505181_1.pts,300W,train,312.0,1139.0,1200.0,251.0,68.0
2489085841_1,2489085841_1.jpg,2489085841_1.pts,300W,train,363.0,743.0,1102.0,4.0,68.0
2489465975_1,2489465975_1.jpg,2489465975_1.pts,300W,train,4.0,1077.0,892.0,190.0,68.0
2490334278_1,2490334278_1.jpg,2490334278_1.pts,300W,train,169.0,2837.0,2377.0,629.0,68.0
2492944654_1,2492944654_1.jpg,2492944654_1.pts,300W,train,779.0,1725.0,2619.0,-115.0,68.0
2493621535_1,2493621535_1.jpg,2493621535_1.pts,300W,train,15.0,2377.0,2223.0,169.0,68.0
2496151369_1,2496151369_1.jpg,2496151369_1.pts,300W,train,10.0,1543.0,1543.0,10.0,68.0
2496847811_1,2496847811_1.jpg,2496847811_1.pts,300W,train,376.0,1441.0,1440.0,376.0,68.0
2497150361_1,2497150361_1.jpg,2497150361_1.pts,300W,train,8.0,1375.0,1285.0,97.0,68.0
2497670922_1,2497670922_1.jpg,2497670922_1.pts,300W,train,524.0,1589.0,1588.0,524.0,68.0
2497794830_1,2497794830_1.jpg,2497794830_1.pts,300W,train,268.0,519.0,697.0,90.0,68.0
2497976014_1,2497976014_1.jpg,2497976014_1.pts,300W,train,216.0,747.0,833.0,131.0,68.0
2497978188_1,2497978188_1.jpg,2497978188_1.pts,300W,train,302.0,747.0,918.0,131.0,68.0
249852286_1,249852286_1.jpg,249852286_1.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
249852286_2,249852286_2.jpg,249852286_2.pts,300W,train,158.0,1000.0,897.0,261.0,68.0
2498590482_1,2498590482_1.jpg,2498590482_1.pts,300W,train,302.0,1293.0,1366.0,228.0,68.0
2500088309_1,2500088309_1.jpg,2500088309_1.pts,300W,train,154.0,1219.0,1218.0,154.0,68.0
2500088309_2,2500088309_2.jpg,2500088309_2.pts,300W,train,312.0,1201.0,1200.0,313.0,68.0
2500920192_1,2500920192_1.jpg,2500920192_1.pts,300W,train,215.0,694.0,729.0,180.0,68.0
2500920400_1,2500920400_1.jpg,2500920400_1.pts,300W,train,345.0,747.0,961.0,131.0,68.0
2501339174_1,2501339174_1.jpg,2501339174_1.pts,300W,train,268.0,2492.0,2108.0,652.0,68.0
2501616966_1,2501616966_1.jpg,2501616966_1.pts,300W,train,55.0,949.0,794.0,209.0,68.0
250246725_1,250246725_1.jpg,250246725_1.pts,300W,train,96.0,1463.0,1374.0,186.0,68.0
250277765_1,250277765_1.jpg,250277765_1.pts,300W,train,248.0,380.0,544.0,83.0,68.0
250277765_2,250277765_2.jpg,250277765_2.pts,300W,train,550.0,402.0,798.0,155.0,68.0
2502797758_1,2502797758_1.jpg,2502797758_1.pts,300W,train,149.0,456.0,505.0,100.0,68.0
2502913945_1,2502913945_1.jpg,2502913945_1.pts,300W,train,542.0,1756.0,2075.0,223.0,68.0
250351361_1,250351361_1.jpg,250351361_1.pts,300W,train,-82.0,662.0,533.0,46.0,68.0
2504948725_1,2504948725_1.jpg,2504948725_1.pts,300W,train,260.0,949.0,999.0,209.0,68.0
2504948725_2,2504948725_2.jpg,2504948725_2.pts,300W,train,312.0,1051.0,1051.0,312.0,68.0
2505523580_1,2505523580_1.jpg,2505523580_1.pts,300W,train,374.0,1262.0,1262.0,375.0,68.0
2506448164_1,2506448164_1.jpg,2506448164_1.pts,300W,train,571.0,2668.0,3220.0,19.0,68.0
2507367343_1,2507367343_1.jpg,2507367343_1.pts,300W,train,189.0,954.0,1077.0,66.0,68.0
2507543274_1,2507543274_1.jpg,2507543274_1.pts,300W,train,180.0,658.0,694.0,144.0,68.0
2508658578_1,2508658578_1.jpg,2508658578_1.pts,300W,train,-164.0,2668.0,2484.0,19.0,68.0
2510357809_1,2510357809_1.jpg,2510357809_1.pts,300W,train,96.0,1108.0,1374.0,-168.0,68.0
2511563395_1,2511563395_1.jpg,2511563395_1.pts,300W,train,-56.0,769.0,830.0,-117.0,68.0
2512750679_1,2512750679_1.jpg,2512750679_1.pts,300W,train,-217.0,795.0,605.0,55.0,68.0
2513178752_1,2513178752_1.jpg,2513178752_1.pts,300W,train,524.0,1441.0,1588.0,376.0,68.0
2514104824_1,2514104824_1.jpg,2514104824_1.pts,300W,train,-47.0,949.0,691.0,209.0,68.0
2514843829_1,2514843829_1.jpg,2514843829_1.pts,300W,train,-82.0,705.0,533.0,88.0,68.0
251544505_1,251544505_1.jpg,251544505_1.pts,300W,train,-39.0,576.0,576.0,-39.0,68.0
2515668654_1,2515668654_1.jpg,2515668654_1.pts,300W,train,55.0,743.0,794.0,4.0,68.0
2515748640_1,2515748640_1.jpg,2515748640_1.pts,300W,train,312.0,1201.0,1200.0,313.0,68.0
2516806579_1,2516806579_1.jpg,2516806579_1.pts,300W,train,312.0,897.0,1051.0,158.0,68.0
2519183112_1,2519183112_1.jpg,2519183112_1.pts,300W,train,376.0,1367.0,1440.0,302.0,68.0
2519293956_1,2519293956_1.jpg,2519293956_1.pts,300W,train,768.0,580.0,1124.0,224.0,68.0
2519293956_2,2519293956_2.jpg,2519293956_2.pts,300W,train,570.0,555.0,926.0,199.0,68.0
2520325864_1,2520325864_1.jpg,2520325864_1.pts,300W,train,629.0,1730.0,1907.0,452.0,68.0
2521596793_1,2521596793_1.jpg,2521596793_1.pts,300W,train,174.0,747.0,790.0,131.0,68.0
2524358270_1,2524358270_1.jpg,2524358270_1.pts,300W,train,15.0,2837.0,2223.0,629.0,68.0
2524386803_1,2524386803_1.jpg,2524386803_1.pts,300W,train,387.0,3404.0,3036.0,755.0,68.0
2525080073_1,2525080073_1.jpg,2525080073_1.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
2525221598_1,2525221598_1.jpg,2525221598_1.pts,300W,train,629.0,1907.0,1907.0,629.0,68.0
2525904180_1,2525904180_1.jpg,2525904180_1.pts,300W,train,251.0,730.0,765.0,216.0,68.0
2525905984_1,2525905984_1.jpg,2525905984_1.pts,300W,train,180.0,694.0,694.0,180.0,68.0
2527422664_1,2527422664_1.jpg,2527422664_1.pts,300W,train,907.0,2492.0,2747.0,652.0,68.0
2528600614_1,2528600614_1.jpg,2528600614_1.pts,300W,train,222.0,1756.0,1756.0,223.0,68.0
2528689679_1,2528689679_1.jpg,2528689679_1.pts,300W,train,4.0,892.0,892.0,5.0,68.0
2529411571_1,2529411571_1.jpg,2529411571_1.pts,300W,train,222.0,2076.0,1756.0,542.0,68.0
2529559836_1,2529559836_1.jpg,2529559836_1.pts,300W,train,251.0,1139.0,1138.0,251.0,68.0
252976245_1,252976245_1.jpg,252976245_1.pts,300W,train,174.0,705.0,790.0,88.0,68.0
2530498353_1,2530498353_1.jpg,2530498353_1.pts,300W,train,45.0,619.0,661.0,3.0,68.0
2530880920_1,2530880920_1.jpg,2530880920_1.pts,300W,train,302.0,1293.0,1366.0,228.0,68.0
2530880990_1,2530880990_1.jpg,2530880990_1.pts,300W,train,436.0,1201.0,1323.0,313.0,68.0
2532979343_1,2532979343_1.jpg,2532979343_1.pts,300W,train,466.0,743.0,1205.0,4.0,68.0
2532979343_2,2532979343_2.jpg,2532979343_2.pts,300W,train,259.0,876.0,875.0,260.0,68.0
2533221503_1,2533221503_1.jpg,2533221503_1.pts,300W,train,-291.0,2377.0,1917.0,169.0,68.0
2533685677_1,2533685677_1.jpg,2533685677_1.pts,300W,train,251.0,587.0,765.0,73.0,68.0
2533685677_2,2533685677_2.jpg,2533685677_2.pts,300W,train,215.0,623.0,729.0,109.0,68.0
2533795622_1,2533795622_1.jpg,2533795622_1.pts,300W,train,363.0,897.0,1102.0,158.0,68.0
2533799522_2,2533799522_2.jpg,2533799522_2.pts,300W,train,251.0,730.0,765.0,216.0,68.0
2533908657_2,2533908657_2.jpg,2533908657_2.pts,300W,train,451.0,1730.0,1729.0,452.0,68.0
2533918233_1,2533918233_1.jpg,2533918233_1.pts,300W,train,542.0,1543.0,2075.0,10.0,68.0
2534731068_1,2534731068_1.jpg,2534731068_1.pts,300W,train,451.0,1463.0,1729.0,186.0,68.0
2534731068_2,2534731068_2.jpg,2534731068_2.pts,300W,train,451.0,1730.0,1729.0,452.0,68.0
2534934254_1,2534934254_1.jpg,2534934254_1.pts,300W,train,374.0,954.0,1262.0,66.0,68.0
2535719318_1,2535719318_1.jpg,2535719318_1.pts,300W,train,251.0,1077.0,1138.0,190.0,68.0
